Percentage, Train, Learning, Momentum, Batch, Hidden, Centered, Normalized
0.09107142857142847, 0.6641930538095953, 0.01929984734454344, 0.818195404471837, 154, 146, 0, 0
0.09468599033816424, 0.587380993265506, 0.05793200081701137, 0.41884612672870736, 67, 268, 0, 0
0.09358974358974352, 0.8457280444408892, 0.09873476773595401, 0.5816990798982072, 162, 185, 0, 0
0.10303326810176114, 0.7087469655985608, 0.02530346227087378, 0.21690377205034173, 119, 107, 1, 0
0.11317829457364333, 0.7420390201593288, 0.02253296295622804, 0.5431820292945833, 141, 257, 1, 0
0.9338983050847461, 0.7649964804652005, 0.09580812088181728, 0.7157671634643255, 74, 221, 0, 1
0.9210526315789495, 0.5072282936863273, 0.0868762463119923, 0.2389537314627999, 208, 282, 0, 1
0.9136150234741801, 0.5746436346189681, 0.0365870324051197, 0.22024402646445473, 64, 133, 0, 1
0.931205673758866, 0.7195925967410559, 0.08158177367102919, 0.2843367441316963, 56, 342, 1, 1
0.9267281105990798, 0.5668466923284218, 0.04761155785132803, 0.3775518003615478, 198, 171, 1, 1
0.9377690802348333, 0.8546881798634647, 0.041035657355925174, 0.7873731806684505, 90, 132, 1, 1
0.09247311827956987, 0.81596254282844, 0.06633053446915926, 0.8033055016537181, 87, 134, 0, 0
0.9259259259259269, 0.6778245100559971, 0.012518354443609412, 0.7676520971638616, 204, 71, 0, 1
0.9280303030303034, 0.7362100583403994, 0.07340684911806585, 0.3674546252566102, 85, 73, 1, 1
0.1074324324324323, 0.705855865716409, 0.0790770878014083, 0.6497429798470749, 253, 288, 1, 0
0.9139534883720928, 0.8298337166534013, 0.009429015570260643, 0.6158830890479008, 71, 76, 1, 1
0.08785377358490565, 0.5765794482804303, 0.08718419588649926, 0.49217522114871404, 48, 311, 0, 0
0.9424050632911402, 0.6842479483015487, 0.09448733152969123, 0.7940633059650449, 36, 89, 0, 1
0.9153571428571435, 0.7212682040996449, 0.004765023796367442, 0.2955926007642303, 210, 122, 0, 1
0.9230769230769246, 0.5066274412065402, 0.09842409004317805, 0.10973982269712917, 199, 131, 1, 1
0.07894736842105264, 0.8865929417323039, 0.044283312642593935, 0.3004715831932046, 67, 62, 0, 0
0.929479768786128, 0.6550090315910027, 0.059247659638135886, 0.11074063486971344, 134, 274, 1, 1
0.9484126984126992, 0.7484360750367484, 0.008053077255929589, 0.6647244032146892, 219, 163, 1, 0
0.0893258426966291, 0.6452759152118381, 0.0975557827608535, 0.8896640358829832, 141, 280, 0, 0
0.9378787878787884, 0.736873766383705, 0.005842267427819402, 0.28577486470068714, 61, 329, 1, 0
0.9311475409836071, 0.7563627456616846, 0.09497931515955305, 0.15508469286042248, 58, 181, 1, 1
0.938947368421054, 0.6205722254321334, 0.05371189173484042, 0.39625247405562725, 108, 258, 0, 1
0.9233870967741938, 0.7529636358455741, 0.010636150986104945, 0.6973135808135543, 119, 238, 0, 1
0.9298165137614696, 0.5647395850747775, 0.09025319488018835, 0.828664730551028, 80, 136, 0, 1
0.9235555555555574, 0.5500962637029317, 0.052577098801962874, 0.22340086648030333, 18, 281, 0, 1
0.10251046025104608, 0.523979726677261, 0.0756076055336917, 0.19674489542198614, 151, 169, 1, 0
0.9172413793103448, 0.826543444341774, 0.002034531901244046, 0.8956650576742482, 89, 58, 1, 1
0.9365384615384613, 0.8970628087556377, 0.03786721479418751, 0.2515235476251074, 155, 322, 1, 1
0.9174757281553401, 0.7947765780759872, 0.07421211744070715, 0.3500606684568299, 79, 250, 0, 1
0.9233624454148485, 0.5425176123513384, 0.027533016778967773, 0.25043221341270333, 36, 331, 0, 1
0.9180555555555568, 0.6648006125350375, 0.006461539169390402, 0.5029867985168618, 66, 92, 0, 1
0.9463917525773197, 0.807402556033195, 0.02371622352274786, 0.6817557025532663, 84, 186, 1, 1
0.10186567164179094, 0.733241434372953, 0.02371208617892904, 0.1187543168936232, 204, 117, 1, 0
0.9326530612244894, 0.8746190912294706, 0.057589467375313334, 0.655893641468854, 224, 167, 1, 1
0.0941176470588235, 0.8302314264471091, 0.07163154918228855, 0.36051224859016473, 150, 255, 0, 0
0.09084507042253508, 0.7168646599678868, 0.068555340155094, 0.3694977334258309, 173, 107, 0, 0
0.9277777777777787, 0.6406696186372325, 0.05148506585907112, 0.7058443446364667, 36, 233, 1, 1
0.09203980099502479, 0.5990851511725348, 0.05207880374771515, 0.7338395850649995, 148, 87, 0, 0
0.09368421052631576, 0.8119517131964105, 0.0829487437898604, 0.2196276180470763, 109, 189, 1, 0
0.9418367346938779, 0.8059379925442085, 0.08528527988422205, 0.3016390933225028, 61, 52, 0, 1
0.9376623376623386, 0.6931924388095324, 0.09514147647999172, 0.8710527634311684, 148, 278, 1, 1
0.9429824561403515, 0.7732507484205671, 0.07579592882524164, 0.5525548446341677, 106, 294, 0, 1
0.9231132075471712, 0.5760519031644354, 0.010703445325388663, 0.229530594741032, 18, 156, 1, 1
0.927520098948672, 0.5386138545716738, 0.03565132377128549, 0.1733969813290054, 225, 208, 1, 1
0.16286919831223617, 0.842920464397987, 0.01462057585599181, 0.21562819983069625, 115, 314, 0, 0
0.9228915662650619, 0.6696068622061276, 0.027231066381401985, 0.3184081691501939, 152, 110, 0, 1
0.0949685534591194, 0.6828143185259145, 0.010240350015416698, 0.27597472268542567, 70, 174, 1, 0
0.0902439024390243, 0.7540856286745027, 0.0347947857562341, 0.37587455504409106, 189, 179, 1, 0
0.9209677419354848, 0.6296890548933131, 0.06954311198429151, 0.5724226282615676, 197, 328, 1, 1
0.09290495314591693, 0.8343034368141107, 0.039129521789299467, 0.8075042423957004, 250, 85, 1, 0
0.10639999999999988, 0.7519458396535565, 0.03938083078976118, 0.6341264001660744, 207, 265, 1, 0
0.9190082644628119, 0.5160577436534763, 0.005259287172678418, 0.2578943656842194, 87, 196, 0, 1
0.9022831050228328, 0.5638798963559422, 0.009222721927938944, 0.4082997665645963, 89, 59, 0, 1
0.9223262032085576, 0.6265771441730486, 0.06477537073263166, 0.5921066587397543, 226, 70, 0, 1
0.9125506072874513, 0.506613624716839, 0.05982570991172197, 0.7262612104776845, 104, 66, 1, 1
0.919587628865981, 0.612212380763555, 0.049487304808747655, 0.3697914572979748, 154, 64, 0, 1
0.0936936936936937, 0.5576114986666576, 0.03810516869946646, 0.8958747613997206, 54, 132, 1, 0
0.9218446601941763, 0.5893487835718496, 0.03857072664462992, 0.7206616085633212, 98, 170, 0, 1
0.9289440993788838, 0.5406764426748638, 0.061205757047136336, 0.16967503067316086, 35, 197, 1, 1
0.09200000000000001, 0.5012609697876567, 0.04397855675443466, 0.7188312068513036, 178, 64, 0, 0
0.923204419889504, 0.6391759279277034, 0.002110434196894807, 0.7644113525930551, 216, 276, 1, 0
0.9255434782608707, 0.6338768421684189, 0.031794771851613994, 0.6954884856737995, 21, 144, 0, 1
0.93216374269006, 0.6581833048875212, 0.08942745785285226, 0.7119000657225661, 252, 133, 1, 1
0.9286666666666673, 0.7014945285894602, 0.07774993892884771, 0.7291384045539576, 108, 315, 1, 1
0.9311557788944739, 0.6022046877319496, 0.03751045716665497, 0.4757468366505918, 123, 186, 1, 1
0.16827956989247322, 0.6280948764382803, 0.06277802281780616, 0.33470577024894765, 210, 155, 0, 0
0.09885057471264364, 0.8270718083986428, 0.0399547583802856, 0.5572794295255677, 138, 261, 1, 0
0.9315217391304351, 0.8175829004649442, 0.04378087370107238, 0.8094021056592682, 104, 53, 1, 1
0.09052132701421793, 0.5780950072525262, 0.07954573371375802, 0.2115847778869056, 149, 71, 0, 0
0.9347545219638245, 0.8282190528325017, 0.0663484310902992, 0.5558746403276845, 121, 66, 0, 1
0.10575117370892022, 0.5745293343647129, 0.027203416104506002, 0.15465609052361212, 103, 277, 1, 0
0.9330357142857147, 0.777066654228525, 0.09760698725706553, 0.812446296138234, 197, 125, 1, 1
0.9337278106508885, 0.6628664316223952, 0.0786341809490998, 0.3615648520157312, 208, 156, 1, 1
0.9238636363636362, 0.8248032769280549, 0.09427569339261987, 0.289542411022153, 94, 188, 1, 1
0.09590909090909085, 0.7805893800444703, 0.07983568698787909, 0.1641966500590141, 156, 92, 0, 0
0.09108910891089106, 0.5979237678092284, 0.06139189884688962, 0.3956808007045097, 131, 172, 0, 0
0.9382022471910112, 0.8233889979114708, 0.040744463144222774, 0.8516875667762156, 127, 64, 0, 1
0.091005291005291, 0.8749867307773672, 0.04968459613126918, 0.3786467130811392, 123, 298, 0, 0
0.09836065573770485, 0.7579015909894498, 0.04961045956858971, 0.8444323257237012, 44, 201, 1, 0
0.09236641221374034, 0.7390459541512244, 0.09044550061897393, 0.301027382696464, 254, 55, 0, 0
0.08869565217391294, 0.7700494637289066, 0.09477750787543524, 0.22208372143300592, 67, 61, 0, 0
0.922764227642277, 0.7550569596858216, 0.014778613857529665, 0.1068774051953036, 95, 278, 0, 1
0.9308823529411774, 0.7293945109526292, 0.028205916878299313, 0.44876211789053533, 63, 143, 1, 1
0.9363636363636372, 0.7149332473903727, 0.09235258316031296, 0.610072875649243, 94, 256, 0, 1
0.10675675675675671, 0.8523939019449323, 0.01786278565120731, 0.31501009550182335, 50, 246, 1, 0
0.946984126984127, 0.7909610353424879, 0.07360514111760648, 0.7532094637923651, 72, 190, 0, 1
0.9270491803278708, 0.5121662422169009, 0.014320608951704302, 0.20557129941421126, 132, 85, 1, 0
0.9373737373737377, 0.8034797770986493, 0.07829134275562608, 0.17446665922980847, 93, 244, 0, 1
0.9405405405405413, 0.7057930816970464, 0.09382329263433772, 0.823160118482375, 220, 163, 0, 1
0.0908108108108107, 0.6308175494412107, 0.019379373567865458, 0.5951640079461917, 75, 150, 0, 0
0.9219101123595514, 0.6441098863739534, 0.034478876443159105, 0.4320187039413431, 142, 191, 0, 1
0.9460317460317457, 0.8757793768592435, 0.06458587138592627, 0.28786238287172194, 31, 332, 1, 1
0.0763888888888889, 0.8560495185664934, 0.04269230648562137, 0.7386604809218612, 151, 107, 0, 0
0.0778761061946902, 0.7757015420609203, 0.07543380579269436, 0.6893732644670861, 180, 349, 0, 0
0.946335697399528, 0.7189423363720802, 0.09036534186269587, 0.8163090425963845, 203, 343, 1, 1
0.9303797468354438, 0.685709440965547, 0.055783897485191414, 0.20137383443182266, 31, 332, 1, 1
0.9256410256410259, 0.7662924405164875, 0.008014055788372982, 0.681048779624821, 147, 81, 0, 1
0.9330275229357814, 0.5659547117286585, 0.03275717171982314, 0.681088474058621, 184, 174, 1, 1
0.1116788321167882, 0.7264986822073474, 0.0897242151006614, 0.2041998877925039, 35, 158, 0, 0
0.9310679611650489, 0.794925754086691, 0.08847953770801138, 0.709332857111537, 56, 85, 1, 1
0.09384615384615377, 0.7417648881911654, 0.07223022472549456, 0.6909451513973577, 205, 341, 1, 0
0.9352941176470582, 0.8656774376949473, 0.002760115399069093, 0.8148509459106233, 234, 286, 1, 0
0.9455555555555558, 0.8215748173137263, 0.08910887497285344, 0.8640316362870253, 238, 312, 0, 1
0.9390783410138257, 0.6906803008368095, 0.04927310319204017, 0.8409472715675985, 55, 68, 1, 1
0.942028985507246, 0.8636773797927563, 0.06793744923442048, 0.138854592723954, 251, 140, 1, 1
0.08505747126436777, 0.826196879499709, 0.02003396073554535, 0.6816152572708314, 211, 334, 0, 0
0.08808080808080802, 0.671572278219331, 0.00987846818164654, 0.644157073124932, 151, 162, 1, 0
0.9243697478991615, 0.5259164960405479, 0.07773974557756512, 0.6683059183989875, 86, 279, 1, 1
0.92, 0.7815660779303626, 0.08547010927167976, 0.2720273842279264, 48, 294, 0, 1
0.9480769230769226, 0.8974260238929648, 0.09952061473281211, 0.42345042085159035, 84, 280, 0, 1
0.9124293785310749, 0.647283379682067, 0.011806617650448041, 0.8761595079592251, 153, 253, 0, 1
0.10497237569060767, 0.6395787334021397, 0.086545597431347, 0.7405651026939043, 21, 165, 1, 0
0.09470899470899463, 0.6230747219220074, 0.028662054233666866, 0.6859174899308554, 49, 246, 1, 0
0.9211206896551742, 0.5365596392413594, 0.08202857766807597, 0.7236838996742092, 116, 328, 1, 1
0.0866071428571428, 0.7777131923175531, 0.025337787638896363, 0.16522167782220035, 68, 317, 1, 0
0.08148148148148149, 0.8920946363845181, 0.023541023061903518, 0.41259890457011517, 81, 235, 0, 0
0.09619047619047613, 0.790978897639016, 0.018062279527053034, 0.8119172588303936, 122, 320, 0, 0
0.09341351660939282, 0.6123033688246665, 0.052128815450160466, 0.40236806285634963, 150, 237, 0, 0
0.09353448275862077, 0.5376430056208285, 0.07042459250607817, 0.254131352445345, 215, 306, 0, 0
0.933333333333333, 0.8680668282374637, 0.07108055252476128, 0.7026265972837042, 53, 286, 0, 1
0.9152173913043476, 0.8174900105876384, 0.028457783644250598, 0.7744137219933698, 242, 69, 1, 1
0.9338709677419352, 0.8772038017920394, 0.09531418799675588, 0.553116983963849, 53, 250, 1, 1
0.9185628742514979, 0.6673461839563906, 0.06161749847898295, 0.8281590121397308, 18, 168, 0, 1
0.9334862385321118, 0.5656379433750852, 0.005227465385069519, 0.8319831765539013, 88, 139, 1, 1
0.9367187500000005, 0.7441435716216841, 0.06503966166190264, 0.6862919733759054, 114, 150, 1, 1
0.09908256880733937, 0.7820994025900512, 0.031036120430412588, 0.7781270813605936, 237, 302, 0, 0
0.08960784313725476, 0.6615343480843717, 0.019543659813041542, 0.5589316708807031, 96, 240, 0, 0
0.9330188679245296, 0.5772339226361956, 0.030399420649235478, 0.7468622169090975, 111, 245, 1, 1
0.0984602224123181, 0.6666842071972054, 0.07997255696430537, 0.887141323914676, 179, 122, 1, 0
0.10660377358490566, 0.5775649933854126, 0.03458347252384005, 0.7178536973124415, 107, 107, 1, 0
0.9423076923076922, 0.8449362751023198, 0.04470675912884025, 0.6442153150054097, 94, 256, 1, 1
0.9428571428571432, 0.7357056968108951, 0.03753014987192317, 0.7887321847408915, 26, 278, 1, 1
0.09561403508771922, 0.7738329417652581, 0.039269948579409145, 0.14629034740319594, 61, 133, 0, 0
0.10619266055045876, 0.5653699869227319, 0.07564011745187867, 0.4065585210715089, 111, 222, 1, 0
0.08796296296296292, 0.5681776760465129, 0.07244531132397714, 0.24555249996758333, 51, 315, 0, 0
0.9085201793721995, 0.5541508533596691, 0.04990290757179648, 0.3921549912556559, 202, 214, 0, 1
0.9221052631578951, 0.8100415446324428, 0.017926586998712347, 0.25911656490669854, 65, 137, 0, 1
0.926712328767124, 0.7088295783345973, 0.05227606617941448, 0.6267580380920762, 100, 58, 1, 1
0.9246268656716421, 0.7324250197644793, 0.07037203126428067, 0.8997638928589609, 171, 144, 1, 1
0.09278350515463914, 0.8068986204245314, 0.059494373850913475, 0.44214358738806137, 126, 267, 0, 0
0.9297752808988778, 0.6455501730649046, 0.09360215403570032, 0.31682592218830274, 59, 155, 1, 1
0.09509803921568613, 0.6952141268903891, 0.07709819841280605, 0.6030477354161181, 233, 167, 0, 0
0.09480676328502419, 0.5864322499599413, 0.0750197503989156, 0.831292960953331, 190, 263, 0, 0
0.10662410215482833, 0.6426490084122526, 0.09674072672772266, 0.5779860288027868, 44, 262, 1, 0
0.09884453781512605, 0.5245436487606132, 0.009619828569641095, 0.8619828485647936, 131, 126, 1, 0
0.9290000000000017, 0.6000008255057145, 0.004369814787446602, 0.6461110934016798, 191, 165, 1, 1
0.09874999999999994, 0.8413298304080864, 0.05366677332117003, 0.41818061162368136, 69, 75, 1, 0
0.9411392405063301, 0.684013046693841, 0.09359174788531728, 0.760645099473097, 120, 328, 1, 1
0.9314655172413807, 0.6525860678630213, 0.08856462062351811, 0.6706608868297369, 159, 196, 1, 1
0.09343434343434347, 0.5163864326238363, 0.05243082746152033, 0.1313102865204634, 16, 259, 0, 0
0.9288288288288291, 0.7795922872463581, 0.0034047973262307895, 0.39117693553529087, 63, 123, 1, 1
0.913861386138614, 0.7993192862967367, 0.09682388272856199, 0.14197313947420664, 134, 131, 0, 1
0.931111111111112, 0.6602297025735204, 0.034399515028445266, 0.23661582145965288, 57, 321, 1, 1
0.09175824175824171, 0.8184883001481127, 0.015155294468293275, 0.33678218259777026, 44, 229, 0, 0
0.9306034482758636, 0.537445944859809, 0.08041845691472589, 0.4957946377165692, 27, 344, 0, 1
0.9339869281045757, 0.6955114192503629, 0.09206844545543566, 0.8643876378494696, 226, 102, 1, 1
0.9475409836065579, 0.7564383668978987, 0.07434061196026659, 0.7926582554435428, 49, 157, 0, 1
0.8918918918918927, 0.7782891037161068, 0.00291767566557509, 0.8358945880839203, 99, 73, 1, 0
0.11746031746031743, 0.8741213647417811, 0.04262376036752885, 0.4353876717095828, 190, 301, 1, 0
0.9302325581395361, 0.5708398286032091, 0.05670129893073129, 0.7819323855024602, 245, 267, 1, 1
0.08421052631578939, 0.7727015294707953, 0.07060228118847613, 0.7144175038885606, 219, 342, 0, 0
0.09435897435897432, 0.61179232051501, 0.08779509441194405, 0.31416430035773973, 245, 193, 1, 0
0.08999999999999989, 0.7211599035339196, 0.09653486325950111, 0.3492393001868199, 39, 114, 0, 0
0.08999999999999993, 0.7219570384909053, 0.04064343420007193, 0.41955665225284666, 227, 209, 0, 0
0.11040221914008322, 0.5886898328883602, 0.05560647779434824, 0.4866515861005112, 120, 235, 1, 0
0.10050091074681242, 0.5123636855951247, 0.05334923053171476, 0.24060665150907498, 129, 272, 1, 0
0.9280219780219793, 0.6367533264385962, 0.08921073820854099, 0.4767583020538375, 77, 76, 0, 1
0.9236363636363634, 0.8914000801595872, 0.019776533259110173, 0.7109382515129976, 21, 205, 1, 1
0.08445945945945936, 0.7057990599294973, 0.07158094321629299, 0.5390717169417542, 209, 268, 0, 0
0.09656565656565656, 0.8903515713168162, 0.07836952770874943, 0.8812340875922376, 217, 196, 1, 0
0.9314814814814828, 0.6775462196523837, 0.0618060827084851, 0.2523645421404262, 196, 246, 0, 1
0.10937499999999988, 0.8097924656929788, 0.06988809341216042, 0.5565188255822471, 209, 331, 1, 0
0.9383458646616547, 0.7358719024639969, 0.08358280032577145, 0.8422043765471983, 96, 62, 1, 1
0.9274143302180691, 0.7868177960125442, 0.02483947806393214, 0.5766477119679695, 85, 180, 0, 1
0.08493150684931496, 0.708764591495322, 0.02461110458121524, 0.2924597479455109, 21, 308, 0, 0
0.9253968253968267, 0.748501773904249, 0.0663982817287266, 0.30882077924452417, 210, 89, 0, 1
0.9088114754098373, 0.5133934242729392, 0.0019138753998452606, 0.719279248580519, 159, 74, 1, 0
0.3803819444444444, 0.8722464737310189, 0.010339152387489333, 0.1456793424417324, 224, 73, 0, 0
0.10303030303030303, 0.8699422548479289, 0.06809507597605984, 0.11682054498831054, 24, 227, 1, 0
0.08163265306122444, 0.805045332258849, 0.04089886107486233, 0.19039141678194743, 114, 105, 1, 0
0.9352941176470593, 0.7630900342923155, 0.06286751269687264, 0.845042974537884, 240, 302, 0, 1
0.9305439330543949, 0.52362127951358, 0.06776451392842485, 0.8457609615999628, 81, 169, 1, 1
0.942424242424242, 0.8696152095964618, 0.06314974950655382, 0.11085370007138123, 253, 324, 0, 1
0.9248826291079827, 0.5741489885179003, 0.030524787446070296, 0.7818989286836804, 248, 350, 0, 1
0.10536062378167634, 0.7722352897863494, 0.017881331375812767, 0.7454700590078003, 190, 131, 1, 0
0.10000000000000003, 0.5181900481552948, 0.0809396016928079, 0.8216956204988075, 95, 278, 1, 0
0.9094850948509504, 0.5089791460736282, 0.0010170619819457587, 0.5404150154557369, 73, 84, 1, 1
0.9476635514018693, 0.7872161600183077, 0.013707876532756453, 0.10699737813502042, 155, 84, 1, 0
0.9059574468085124, 0.5317547916241645, 0.0006437373279805746, 0.7620050017992962, 145, 335, 0, 1
0.09447548106765977, 0.642255582110641, 0.054331036563360816, 0.27387841498072407, 175, 71, 1, 0
0.09056603773584905, 0.8951776136475027, 0.08329494237052829, 0.5160233484034014, 88, 244, 0, 0
0.9294209702660402, 0.8583519495884471, 0.06739436539130053, 0.30221632466921067, 189, 241, 0, 1
0.9240418118466903, 0.7546037553462158, 0.01902023489783117, 0.22206170670000092, 142, 112, 1, 1
0.9362499999999999, 0.8416581586435516, 0.01984184094989582, 0.5270532795182244, 105, 269, 0, 1
0.9245833333333349, 0.5215141151404574, 0.07351167940971397, 0.7729325410539117, 25, 211, 0, 1
0.09255813953488372, 0.5709134106273779, 0.05873147666390089, 0.44925362795863044, 182, 186, 0, 0
0.9018878101402387, 0.5883286124362113, 0.006550373645651855, 0.367891540474372, 187, 144, 0, 0
0.08796296296296288, 0.7843999790864515, 0.02213574662409743, 0.4465719637487551, 218, 130, 0, 0
0.9419354838709687, 0.6905900871328856, 0.09825751919613068, 0.3615821956506745, 188, 243, 1, 1
0.9248803827751213, 0.5827227045172051, 0.05616243678009073, 0.5347374750556769, 195, 180, 0, 1
0.09785714285714271, 0.721715388630332, 0.05170040192387808, 0.28822123352664664, 217, 218, 0, 0
0.9339449541284418, 0.5650842021010595, 0.007015502200180125, 0.44142332436004317, 158, 110, 1, 0
0.9167521367521388, 0.6115145586000568, 0.08060163712572704, 0.1355713241441152, 160, 168, 0, 1
0.928925619834711, 0.7598610557518966, 0.0029161327882295785, 0.6244806869579278, 242, 219, 1, 0
0.9185185185185198, 0.623841384613496, 0.03001827724778869, 0.6541529472845612, 63, 63, 1, 1
0.09932885906040256, 0.7038919870418201, 0.011142252900984594, 0.6902967448845683, 104, 243, 1, 0
0.08700072621641236, 0.694287466827649, 0.06295465381920524, 0.4755514894620082, 128, 74, 0, 0
0.9425000000000004, 0.7607300750982459, 0.08356999515100157, 0.8394196578446053, 204, 294, 1, 1
0.9232142857142854, 0.8885419326905655, 0.023481060513847827, 0.7746038422350906, 60, 136, 0, 1
0.9327586206896554, 0.7680915636235826, 0.053468697218295065, 0.44659745006082996, 89, 55, 1, 1
0.9304568527918794, 0.607186841113655, 0.05768263919193356, 0.8758576660155094, 224, 84, 1, 1
0.9304347826086975, 0.5862062937273222, 0.08589272469532933, 0.2394556955601079, 146, 331, 1, 1
0.9269230769230776, 0.6899867991974419, 0.026263247079483472, 0.7292237646236914, 138, 310, 1, 1
0.07692307692307694, 0.8971142303307372, 0.07779941086310134, 0.19264210839470533, 234, 166, 0, 0
0.9444444444444444, 0.8382125405344046, 0.036710333062927196, 0.416944533673429, 84, 332, 0, 1
0.9355670103092797, 0.6130796687630278, 0.0336264304351062, 0.6457356395463465, 27, 105, 0, 1
0.9155555555555558, 0.8216052266136407, 0.06667099326555702, 0.13929906333050399, 89, 84, 0, 1
0.9266968325791873, 0.5599287346506969, 0.003726350947531787, 0.47046723435542703, 174, 297, 0, 0
0.9178807947019875, 0.6999396391842424, 0.013226361198705166, 0.3093097916102394, 253, 220, 0, 1
0.10326086956521734, 0.8177617881910748, 0.06076588418329408, 0.14071487469734825, 123, 169, 1, 0
0.08117647058823528, 0.831945569374227, 0.05739408000253962, 0.6067913266297633, 245, 207, 0, 0
0.9540540540540537, 0.8527030869280396, 0.05409358909426863, 0.5197252182786403, 150, 336, 1, 1
0.9177884615384629, 0.5845714609624053, 0.01995406142776495, 0.3975256377990227, 183, 268, 0, 1
0.9307017543859653, 0.7735542685681734, 0.03175546841039895, 0.8525938443415669, 234, 337, 0, 1
0.11458333333333322, 0.809086123575774, 0.033515435851109596, 0.4985045771626496, 92, 237, 1, 0
0.9473684210526312, 0.8499661701299552, 0.08509886529610855, 0.2111938491003052, 228, 207, 0, 1
0.9190184049079764, 0.6758382319635171, 0.01896871219462624, 0.8566110833948154, 56, 214, 0, 1
0.10145833333333334, 0.5212335267910037, 0.03975919404293641, 0.89523869614038, 203, 303, 1, 0
0.9319148936170215, 0.7197232594928934, 0.07635601903824323, 0.7835612377268936, 179, 276, 0, 1
0.9325757575757578, 0.7365547186573942, 0.012864125577911705, 0.2522330637257061, 17, 109, 1, 1
0.0861607142857143, 0.8885224174565136, 0.07192194928086641, 0.6403166103657167, 221, 257, 0, 0
0.9357142857142863, 0.7200782100395057, 0.09895648815706953, 0.18432821577683767, 128, 227, 1, 1
0.9246153846153841, 0.8712081932748215, 0.07304869586271046, 0.6351073222003916, 209, 222, 0, 1
0.10435897435897444, 0.6113465302495429, 0.04515063166901088, 0.44125962142419684, 32, 76, 1, 0
0.10756172839506162, 0.6764901617711154, 0.0658545850544886, 0.3585023087863576, 37, 144, 1, 0
0.930434782608695, 0.8622670861381854, 0.01680356009922749, 0.6783491211956918, 211, 283, 1, 1
0.09677419354838697, 0.7538810487739642, 0.09107891577527913, 0.8009406545027807, 217, 61, 1, 0
0.921074380165291, 0.5168396693835985, 0.06944735899014019, 0.18962533086063998, 229, 226, 1, 1
0.10273224043715845, 0.635136170709108, 0.03674979658943867, 0.33197477554187654, 108, 214, 1, 0
0.9226381461675592, 0.6269008206013577, 0.05714037855030674, 0.7727466495055946, 202, 143, 1, 1
0.09484536082474221, 0.6137326835130471, 0.07875907404035934, 0.2585205501561224, 170, 341, 0, 0
0.09368421052631573, 0.8117358372455339, 0.05174512077399222, 0.12046030122919626, 17, 234, 1, 0
0.9258064516129045, 0.629159712762222, 0.0844456618678053, 0.21722362890177938, 107, 183, 0, 1
0.1040723981900453, 0.55880425296176, 0.07499067971745385, 0.34595993525827184, 42, 343, 1, 0
0.9563636363636365, 0.7807047002159329, 0.08050391677825308, 0.3784204686613185, 61, 244, 1, 1
0.08993710691823886, 0.6839318397902854, 0.06963283461618466, 0.3321039999109616, 143, 143, 0, 0
0.09041666666666666, 0.5211081918216076, 0.08935306150233785, 0.6098801467711598, 122, 218, 0, 0
0.946428571428571, 0.8885237650290494, 0.013654992270755579, 0.436226479906092, 85, 297, 1, 1
0.9362903225806458, 0.7524545970807668, 0.06107780832182831, 0.1128855494835281, 185, 181, 0, 1
0.10393258426966286, 0.645198919168571, 0.05916522472386729, 0.791833644792072, 103, 50, 1, 0
0.9272000000000001, 0.7516959052637358, 0.06781906699857605, 0.7873245897297302, 64, 156, 0, 1
0.09134199134199139, 0.539075351179843, 0.02321311592348659, 0.7110613625476441, 153, 250, 0, 0
0.9326388888888896, 0.7138166747992281, 0.04244602740938896, 0.3968688854169361, 134, 144, 0, 1
0.9394939493949401, 0.7983100579043421, 0.09139474704879692, 0.7832784227198016, 169, 63, 0, 1
0.09729729729729727, 0.8530904511536448, 0.05679571788605414, 0.3521968492297285, 27, 194, 0, 0
0.9176923076923084, 0.7411633611645186, 0.01099077173095136, 0.10594547115326841, 133, 186, 0, 0
0.9309090909090914, 0.6708602371316985, 0.08242932834977905, 0.6223768493317943, 111, 265, 0, 1
0.9197580645161314, 0.5058963885526393, 0.07136735355819009, 0.5766126385684943, 227, 228, 1, 1
0.10880952380952386, 0.5813817376915358, 0.03100174659571434, 0.2740938737376266, 155, 249, 1, 0
0.10601851851851853, 0.568288929575083, 0.04666778969399111, 0.7182285653970348, 243, 204, 1, 0
0.09502262443438915, 0.5598307097484587, 0.09288528314558836, 0.23914815866203495, 209, 143, 1, 0
0.9307377049180326, 0.8785774409444473, 0.028948694898890757, 0.1088301141490618, 190, 242, 0, 1
0.9221774193548407, 0.5051579335233294, 0.08335935269305877, 0.8226443754025933, 123, 257, 1, 1
0.0772727272727273, 0.8680743716576564, 0.09132428411493554, 0.2710678058278342, 125, 238, 1, 0
0.9158203125000005, 0.7444184474798385, 0.005220410888106648, 0.5484139753359907, 70, 62, 1, 0
0.9258823529411764, 0.830950574686496, 0.007982510721484934, 0.3505136941904369, 232, 207, 0, 0
0.9192982456140362, 0.6586948824250769, 0.03370275668147646, 0.45962587546038847, 217, 186, 1, 1
0.9240000000000015, 0.6010135868254451, 0.05503508163935199, 0.4179262805210119, 154, 198, 0, 1
0.9355932203389826, 0.8835853837408398, 0.002924331993625813, 0.41614309630138924, 131, 277, 0, 1
0.8877358490566034, 0.7884266785647549, 0.00011636778454014226, 0.2446384577604607, 164, 151, 1, 0
